Type,, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,Type
1,207757,80,85033682,6,6,360,11595,342,0,60.0,138.182488,4344,0,1932.5,1754.831473,140.5913483,0.14112055,7730334.727,25600000.0,84900000,1,84900000,17000000.0,38000000.0,84900000,1,154085,30817.0,61235.19599,139826,15,0,0,0,0,164,200,0.070560275,0.070560275,0,4344,920.0769231,1497.680788,2243047.744,1,0,0,0,0,0,0,0,1,996.75,60.0,1932.5,164,0,0,0,0,0,0,6,360,6,11595,0,235,3,20,10999.0,0.0,10999,10999,84900000.0,0.0,84900000,84900000,DoS Hulk,1
1,305377,80,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,124982,80,98407710,6,6,324,11595,324,0,54.0,132.2724461,5792,0,1932.5,2181.008184,121.1185587,0.121941665,8946155.455,29700000.0,98400000,1,98400000,19700000.0,44000000.0,98400000,1,33433,6686.6,9580.985116,21126,46,0,0,0,0,200,200,0.060970832,0.060970832,0,5792,916.8461538,1716.789826,2947367.308,0,0,0,0,1,0,0,0,1,993.25,54.0,1932.5,200,0,0,0,0,0,0,6,324,6,11595,251,235,1,32,4.0,0.0,4,4,98400000.0,0.0,98400000,98400000,DoS Hulk,1
1,153574,80,98272796,9,4,407,11595,395,0,45.22222222,131.1923948,11595,0,2898.75,5797.5,122.1294243,0.132284829,8189399.667,28400000.0,98300000,1,98300000,12300000.0,34700000.0,98300000,1,4521,1507.0,1362.057635,2891,168,0,0,0,0,272,136,0.091581805,0.040703024,0,11595,857.2857143,3092.3103,9562382.989,0,0,0,0,1,0,0,0,0,923.2307692,45.22222222,2898.75,272,0,0,0,0,0,0,9,407,4,11595,251,235,3,20,993.0,0.0,993,993,98300000.0,0.0,98300000,98300000,DoS Hulk,1
1,158213,80,99146058,8,6,326,11595,326,0,40.75,115.2584053,4344,0,1932.5,2178.085008,120.2367521,0.141205816,7626619.846,27500000.0,99000000,1,99000000,14100000.0,37400000.0,99000000,1,144806,28961.2,57945.01401,132198,66,0,0,0,0,264,200,0.080689038,0.060516778,0,4344,794.7333333,1620.402704,2625704.924,0,0,0,0,1,0,0,0,0,851.5,40.75,1932.5,264,0,0,0,0,0,0,8,326,6,11595,274,235,1,32,1003.0,0.0,1003,1003,99000000.0,0.0,99000000,99000000,DoS Hulk,1
1,196765,80,84438485,6,5,320,11595,320,0,53.33333333,130.6394529,10136,0,2319.0,4414.366206,141.1086426,0.130272352,8443848.5,26600000.0,84300000,1,84300000,16900000.0,37700000.0,84300000,1,147800,36950.0,65831.61075,135348,96,0,0,0,0,200,168,0.071057646,0.059214705,0,10136,992.9166667,2909.344177,8464283.538,0,0,0,0,1,0,0,0,0,1083.181818,53.33333333,2319.0,200,0,0,0,0,0,0,6,320,5,11595,251,235,1,32,4.0,0.0,4,4,84300000.0,0.0,84300000,84300000,DoS Hulk,1
1,186098,80,973,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2055.498458,973.0,0.0,973,973,973,973.0,0.0,973,973,0,0.0,0.0,0,0,0,0,0,0,64,0,2055.498458,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,142031,80,100427617,8,6,975,11595,325,0,121.875,168.2034801,4344,0,1932.5,1754.831473,125.1647741,0.139403885,7725201.308,27700000.0,99900000,1,100000000,14300000.0,37700000.0,99900000,1,572431,114486.2,189164.5795,436047,14,0,0,0,0,264,200,0.079659363,0.059744522,0,4344,838.0,1403.763309,1970551.429,0,0,0,0,1,0,0,0,0,897.8571429,121.875,1932.5,264,0,0,0,0,0,0,8,975,6,11595,251,235,3,32,2.0,0.0,2,2,99900000.0,0.0,99900000,99900000,DoS Hulk,1
1,82588,80,147509,3,6,374,11595,374,0,124.6666667,215.9290007,5792,0,1932.5,2181.008184,81140.81175,61.01322631,18438.625,47713.86779,136145,2,11019,5509.5,7788.781195,11017,2,147476,29495.2,59807.1329,136145,44,0,0,0,0,104,200,20.3377421,40.67548421,0,5792,1196.9,1885.780148,3556166.767,0,0,0,1,0,0,0,0,2,1329.888889,124.6666667,1932.5,104,0,0,0,0,0,0,3,374,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,207336,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,102917,80,83223201,6,7,390,11595,372,0,65.0,150.4273911,5792,0,1656.428571,2120.732252,144.0103223,0.156206441,6935266.75,24000000.0,83100000,1,83100000,16600000.0,37100000.0,83100000,1,83200000,13900000.0,33900000.0,83100000,45,0,0,0,0,164,232,0.07209528,0.08411116,0,5792,856.5,1665.476543,2773812.115,1,0,0,0,0,0,0,0,1,922.3846154,65.0,1656.428571,164,0,0,0,0,0,0,6,390,7,11595,0,235,3,20,13006.0,0.0,13006,13006,83100000.0,0.0,83100000,83100000,DoS Hulk,1
1,236318,80,34824683,6,8,760,11595,374,0,126.6666667,191.602366,7240,0,1449.375,2446.639966,354.7770988,0.40201371,2678821.769,9551084.62,34500000,41,34700000,6940833.2,15400000.0,34500000,87,34800000,4974945.571,13000000.0,34500000,48,0,0,0,0,176,264,0.17229159,0.22972212,0,7240,824.0666667,1867.033647,3485814.638,1,0,0,0,0,0,0,0,1,882.9285714,126.6666667,1449.375,176,0,0,0,0,0,0,6,760,8,11595,0,235,3,20,11001.0,0.0,11001,11001,34500000.0,0.0,34500000,34500000,DoS Hulk,1
1,210300,80,977,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2047.082907,977.0,0.0,977,977,977,977.0,0.0,977,977,0,0.0,0.0,0,0,0,0,0,0,64,0,2047.082907,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,100068,80,59659,3,7,328,11595,328,0,109.3333333,189.3708883,4344,0,1656.428571,1547.737688,199852.495,167.619303,6628.777778,15952.16559,48077,4,10996,5498.0,7769.689312,10992,4,59610,9935.0,19190.49618,48077,47,0,0,0,0,104,232,50.28579091,117.3335121,0,4344,1083.909091,1440.950274,2076337.691,0,0,0,1,0,0,0,0,2,1192.3,109.3333333,1656.428571,104,0,0,0,0,0,0,3,328,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,277573,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,252288,80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,130887,80,84703539,6,4,366,11595,354,0,61.0,143.5701919,11595,0,2898.75,5797.5,141.2101565,0.118058822,9411504.333,27900000.0,83700000,25,84700000,16900000.0,37300000.0,83700000,558,84700000,28200000.0,48900000.0,84700000,625,0,0,0,0,184,136,0.070835293,0.047223529,0,11595,1087.909091,3486.40848,12200000.0,1,0,0,0,0,0,0,0,0,1196.7,61.0,2898.75,184,0,0,0,0,0,0,6,366,4,11595,0,235,2,20,11002.0,0.0,11002,11002,83700000.0,0.0,83700000,83700000,DoS Hulk,1
1,305253,80,3973,5,0,6,0,6,0,1.2,2.683281573,0,0,0.0,0.0,1510.193808,1258.49484,993.25,1390.354002,2973,1,3973,993.25,1390.354002,2973,1,0,0.0,0.0,0,0,0,0,0,0,148,0,1258.49484,0.0,0,6,1.0,2.449489743,6.0,0,0,0,0,1,0,0,0,0,1.2,1.2,0.0,148,0,0,0,0,0,0,5,6,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,145732,80,83208117,5,7,375,11595,363,0,75.0,161.0248428,4344,0,1656.428571,1760.597234,143.8561577,0.144216699,7564374.273,25000000.0,83100000,6,83100000,20800000.0,41500000.0,83100000,6,83200000,13900000.0,33900000.0,83100000,15,0,0,0,0,144,232,0.060090291,0.084126408,0,4344,921.2307692,1497.323231,2241976.859,1,0,0,0,0,0,0,0,1,998.0,75.0,1656.428571,144,0,0,0,0,0,0,5,375,7,11595,0,235,2,20,13982.0,0.0,13982,13982,83100000.0,0.0,83100000,83100000,DoS Hulk,1
1,585743,80,34918440,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.057276327,34900000.0,0.0,34900000,34900000,34900000,34900000.0,0.0,34900000,34900000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.057276327,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,34900000.0,0.0,34900000,34900000,DoS GoldenEye,1
1,646724,80,4066013,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.491882343,4066013.0,0.0,4066013,4066013,4066013,4066013.0,0.0,4066013,4066013,0,0.0,0.0,0,0,0,0,0,0,64,0,0.491882343,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye,1
1,287048,80,100167732,5,6,409,11595,397,0,81.8,176.2276936,5792,0,1932.5,2181.008184,119.8389917,0.109815804,10000000.0,31700000.0,100000000,6,100000000,25000000.0,50100000.0,100000000,6,43451,8690.2,13911.56928,32075,46,0,0,0,0,144,200,0.049916274,0.059899529,0,5792,1000.833333,1766.584524,3120820.879,1,0,0,0,0,0,0,0,1,1091.818182,81.8,1932.5,144,0,0,0,0,0,0,5,409,6,11595,0,235,2,20,9983.0,0.0,9983,9983,100000000.0,0.0,100000000,100000000,DoS Hulk,1
1,275495,80,99012735,5,7,376,11595,364,0,75.2,161.471979,5792,0,1656.428571,2120.732252,120.9036393,0.121196531,9001157.727,29800000.0,98900000,2,98900000,24700000.0,49400000.0,98900000,2,99000000,16500000.0,40400000.0,98900000,41,0,0,0,0,144,232,0.050498555,0.070697976,0,5792,921.3076923,1714.871783,2940785.231,1,0,0,0,0,0,0,0,1,998.0833333,75.2,1656.428571,144,0,0,0,0,0,0,5,376,7,11595,0,235,2,20,14025.0,0.0,14025,14025,98900000.0,0.0,98900000,98900000,DoS Hulk,1
1,135931,80,82490577,6,5,333,11595,333,0,55.5,135.9466807,10136,0,2319.0,4414.366206,144.5983339,0.133348564,8249057.7,26000000.0,82300000,3,82400000,16500000.0,36800000.0,82300000,3,145894,36473.5,65558.46535,134514,190,0,0,0,0,200,168,0.07273558,0.060612984,0,10136,994.0,2909.073236,8462707.091,0,0,0,0,1,0,0,0,0,1084.363636,55.5,2319.0,200,0,0,0,0,0,0,6,333,5,11595,274,235,1,32,12.0,0.0,12,12,82300000.0,0.0,82300000,82300000,DoS Hulk,1
1,144423,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,181517,80,84899148,11,6,308,11595,302,0,28.0,90.89334409,4344,0,1932.5,1977.812908,140.2016425,0.200237581,5306196.75,21200000.0,84700000,1,84800000,8475862.4,26800000.0,84700000,1,154510,30902.0,61393.01276,140197,58,0,0,0,0,348,200,0.129565493,0.070672087,0,4344,661.2777778,1418.078808,2010947.507,0,0,0,0,1,0,0,0,0,700.1764706,28.0,1932.5,348,0,0,0,0,0,0,11,308,6,11595,251,235,2,20,7042.0,0.0,7042,7042,84700000.0,0.0,84700000,84700000,DoS Hulk,1
1,305583,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,226470,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,269848,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,163739,80,83856280,8,5,402,11595,396,0,50.25,139.7198728,8688,0,2319.0,3774.237539,143.066208,0.155027149,6988023.333,24200000.0,83700000,1,83700000,12000000.0,31600000.0,83700000,1,146592,36648.0,65279.63093,134211,191,0,0,0,0,252,168,0.095401322,0.059625826,0,8688,856.9285714,2381.734354,5672658.533,0,0,0,0,1,0,0,0,0,922.8461538,50.25,2319.0,252,0,0,0,0,0,0,8,402,5,11595,251,235,2,20,999.0,0.0,999,999,83700000.0,0.0,83700000,83700000,DoS Hulk,1
1,176215,80,82720418,7,6,381,11595,375,0,54.42857143,141.3763973,5792,0,1932.5,2181.008184,144.7768313,0.157155879,6893368.167,23800000.0,82600000,1,82600000,13800000.0,33700000.0,82600000,1,143721,28744.2,57126.42332,130442,10,0,0,0,0,220,200,0.084622396,0.072533483,0,5792,855.4285714,1666.118692,2775951.495,0,0,0,0,1,0,0,0,0,921.2307692,54.42857143,1932.5,220,0,0,0,0,0,0,7,381,6,11595,251,235,2,20,17.0,0.0,17,17,82600000.0,0.0,82600000,82600000,DoS Hulk,1
1,274997,80,83119120,9,5,334,11595,334,0,37.11111111,111.3333333,10136,0,2319.0,4414.366206,143.5169189,0.168432967,6393778.462,23000000.0,83000000,1,83000000,10400000.0,29300000.0,83000000,1,156431,39107.75,71526.60421,146170,63,0,0,0,0,296,168,0.108278336,0.060154631,0,10136,795.2666667,2611.241371,6818581.495,0,0,0,0,1,0,0,0,0,852.0714286,37.11111111,2319.0,296,0,0,0,0,0,0,9,334,5,11595,274,235,1,32,1991.0,0.0,1991,1991,83000000.0,0.0,83000000,83000000,DoS Hulk,1
1,261738,80,98474464,6,7,325,11595,307,0,54.16666667,123.8974038,5792,0,1656.428571,2429.118623,121.0466096,0.13201392,8206205.333,28400000.0,98400000,1,98500000,19700000.0,44000000.0,98400000,1,98500000,16400000.0,40200000.0,98500000,2,0,0,0,0,164,232,0.060929501,0.071084418,0,5792,851.8571429,1851.094016,3426549.055,1,0,0,0,0,0,0,0,1,917.3846154,54.16666667,1656.428571,164,0,0,0,0,0,0,6,325,7,11595,0,235,3,20,13995.0,0.0,13995,13995,98400000.0,0.0,98400000,98400000,DoS Hulk,1
1,210103,80,98660727,6,6,355,11595,355,0,59.16666667,144.9281431,2907,0,1932.5,1496.914126,121.1221563,0.121628944,8969157.0,29700000.0,98500000,0,98500000,19700000.0,44100000.0,98500000,0,144408,28881.6,59526.37781,135142,31,0,0,0,0,200,200,0.060814472,0.060814472,0,2907,919.2307692,1376.962669,1896026.192,0,0,0,0,1,0,0,0,1,995.8333333,59.16666667,1932.5,200,0,0,0,0,0,0,6,355,6,11595,274,235,1,32,4.0,0.0,4,4,98500000.0,0.0,98500000,98500000,DoS Hulk,1
1,172975,80,98759833,9,6,690,11595,345,0,76.66666667,152.1307004,5792,0,1932.5,2181.008184,124.3926769,0.15188361,7054273.786,26300000.0,98400000,0,98600000,12300000.0,34800000.0,98400000,0,362552,72510.4,104114.0342,225968,10,0,0,0,0,296,200,0.091130166,0.060753444,0,5792,767.8125,1570.494496,2466452.963,0,0,0,0,1,0,0,0,0,819.0,76.66666667,1932.5,296,0,0,0,0,0,0,9,690,6,11595,251,235,2,32,1001.0,0.0,1001,1001,98400000.0,0.0,98400000,98400000,DoS Hulk,1
1,104880,80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,575143,80,97734838,2,1,292,6,292,0,146.0,206.4751801,6,6,6.0,0.0,3.049066291,0.030695298,48900000.0,69100000.0,97700000,34,97700000,97700000.0,0.0,97700000,97700000,0,0.0,0.0,0,0,0,0,0,0,64,20,0.020463532,0.010231766,0,292,74.5,145.0275836,21033.0,0,0,0,0,1,0,0,0,0,99.33333333,146.0,6.0,64,0,0,0,0,0,0,2,292,1,6,410,0,1,32,0.0,0.0,0,0,97700000.0,0.0,97700000,97700000,DoS GoldenEye,1
1,75797,80,142827,3,6,342,11595,342,0,114.0,197.4537921,7240,0,1932.5,2695.639126,83576.63467,63.01329581,17853.375,45628.84295,130394,52,11984,5992.0,7110.665792,11020,964,142775,28555.0,57162.77164,130394,74,0,0,0,0,104,200,21.00443194,42.00886387,0,7240,1193.7,2226.293784,4956384.011,0,0,0,1,0,0,0,0,2,1326.333333,114.0,1932.5,104,0,0,0,0,0,0,3,342,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,101395,80,83597,3,5,368,11595,368,0,122.6666667,212.4648991,7240,0,2319.0,3331.638186,143103.2214,95.69721401,11942.42857,26896.89919,72241,47,11060,5530.0,7751.304535,11011,49,83550,20887.5,34622.66809,72241,84,0,0,0,0,104,168,35.88645526,59.81075876,0,7240,1329.222222,2634.435318,6940249.444,0,0,0,1,0,0,0,0,1,1495.375,122.6666667,2319.0,104,0,0,0,0,0,0,3,368,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,79987,80,98734948,9,6,333,11595,333,0,37.0,111.0,4344,0,1932.5,1754.831473,120.8082877,0.151921891,7052496.286,26400000.0,98700000,1,98700000,12300000.0,34900000.0,98700000,1,48625,9725.0,16539.26894,38290,48,0,0,0,0,296,200,0.091153135,0.060768756,0,4344,745.5,1390.996525,1934871.333,0,0,0,0,1,0,0,0,0,795.2,37.0,1932.5,296,0,0,0,0,0,0,9,333,6,11595,251,235,1,32,1056.0,0.0,1056,1056,98700000.0,0.0,98700000,98700000,DoS Hulk,1
1,259408,80,85280249,6,6,301,11595,301,0,50.16666667,122.8827354,4344,0,1932.5,1977.812908,139.4930261,0.140712535,7752749.909,25700000.0,85100000,4,85100000,17000000.0,38100000.0,85100000,4,143634,28726.8,57471.52176,131117,67,0,0,0,0,200,200,0.070356267,0.070356267,0,4344,915.0769231,1611.699489,2597575.244,0,0,0,0,1,0,0,0,1,991.3333333,50.16666667,1932.5,200,0,0,0,0,0,0,6,301,6,11595,274,235,1,32,1006.0,0.0,1006,1006,85100000.0,0.0,85100000,85100000,DoS Hulk,1
1,256422,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,134833,80,85072240,5,7,340,11595,328,0,68.0,145.3753762,7240,0,1656.428571,2566.885263,140.2925326,0.141056589,7733840.0,25600000.0,84900000,6,84900000,21200000.0,42500000.0,84900000,982,85100000,14200000.0,34700000.0,84900000,47,0,0,0,0,144,232,0.058773579,0.08228301,0,7240,918.5384615,1997.479938,3989926.103,1,0,0,0,0,0,0,0,1,995.0833333,68.0,1656.428571,144,0,0,0,0,0,0,5,340,7,11595,0,235,2,20,10996.0,0.0,10996,10996,84900000.0,0.0,84900000,84900000,DoS Hulk,1
1,99586,80,31727,3,7,337,11595,337,0,112.3333333,194.5670407,4344,0,1656.428571,1547.737688,376083.462,315.1889558,3525.222222,7052.180138,20240,4,11001,5500.5,6357.59707,9996,1005,31679,5279.833333,8515.064801,20240,50,0,0,0,0,104,232,94.55668673,220.632269,0,4344,1084.727273,1440.480621,2074984.418,0,0,0,1,0,0,0,0,2,1193.2,112.3333333,1656.428571,104,0,0,0,0,0,0,3,337,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,169765,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,70523,80,20999300,2,1,12,0,12,0,6.0,8.485281374,0,0,0.0,0.0,0.57144762,0.142861905,10500000.0,14800000.0,21000000,66,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.09524127,0.047620635,0,12,6.0,6.92820323,48.0,0,1,0,0,1,0,0,0,0,8.0,6.0,0.0,64,0,0,0,0,0,0,2,12,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest,1
1,132820,80,98423739,6,8,343,11595,325,0,57.16666667,131.2439205,4344,0,1449.375,1729.380148,121.2918765,0.142242107,7571056.846,27300000.0,98300000,1,98300000,19700000.0,43900000.0,98300000,1,98400000,14100000.0,37100000.0,98300000,2,0,0,0,0,164,264,0.060960903,0.081281204,0,4344,796.2666667,1422.672358,2023996.638,1,0,0,0,0,0,0,0,1,853.1428571,57.16666667,1449.375,164,0,0,0,0,0,0,6,343,8,11595,0,235,3,20,13996.0,0.0,13996,13996,98300000.0,0.0,98300000,98300000,DoS Hulk,1
1,287531,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,1
1,122355,80,79006690,4,4,382,11595,376,0,95.5,187.0213892,8688,0,2898.75,4095.56617,151.5947574,0.101257248,11300000.0,29800000.0,78900000,50,78900000,26300000.0,45500000.0,78900000,50,143641,47880.33333,72596.88354,131429,188,0,0,0,0,124,136,0.050628624,0.050628624,0,8688,1331.444444,2918.020353,8514842.778,1,0,0,0,0,0,0,0,1,1497.875,95.5,2898.75,124,0,0,0,0,0,0,4,382,4,11595,0,235,1,20,0.0,0.0,0,0,78900000.0,0.0,78900000,78900000,DoS Hulk,1
1,629114,80,27152250,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.073658721,27200000.0,0.0,27200000,27200000,27200000,27200000.0,0.0,27200000,27200000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.073658721,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,27200000.0,0.0,27200000,27200000,DoS GoldenEye,1
1,213199,80,99226741,5,7,366,11595,354,0,73.2,157.0006369,5792,0,1656.428571,2120.732252,120.5421027,0.120935142,9020612.818,29900000.0,99000000,37,99100000,24800000.0,49500000.0,99000000,2012,99200000,16500000.0,40400000.0,99100000,47,0,0,0,0,144,232,0.050389642,0.070545499,0,5792,920.5384615,1715.144825,2941721.769,1,0,0,0,0,0,0,0,1,997.25,73.2,1656.428571,144,0,0,0,0,0,0,5,366,7,11595,0,235,2,20,14002.0,0.0,14002,14002,99000000.0,0.0,99000000,99000000,DoS Hulk,1
